j,# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
2892695,01/09/2022 06:24:43,Class A,230352000,57.80474,10.710248,Under way using engine,0.0,13.9,86.7,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2894325,01/09/2022 06:24:54,Class A,230352000,57.804781999999996,10.711694999999999,Under way using engine,0.0,13.9,86.9,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2895625,01/09/2022 06:25:04,Class A,230352000,57.80481700000001,10.712903,Under way using engine,0.0,13.9,87.0,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2897050,01/09/2022 06:25:14,Class A,230352000,57.804855,10.71411,Under way using engine,0.0,13.9,86.7,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2898242,01/09/2022 06:25:23,Class A,230352000,57.804885,10.715078,Under way using engine,0.0,14.0,86.3,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2899685,01/09/2022 06:25:34,Class A,230352000,57.804930000000006,10.716408,Under way using engine,0.0,13.9,86.3,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2899926,01/09/2022 06:25:35,Class A,230352000,57.804938,10.71665,Under way using engine,0.0,13.9,86.3,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2900819,01/09/2022 06:25:42,Class A,230352000,57.804965,10.717377,Under way using engine,0.0,14.0,86.1,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2900961,01/09/2022 06:25:43,Class A,230352000,57.804968,10.717497,Under way using engine,0.0,14.0,86.1,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2902611,01/09/2022 06:25:54,Class A,230352000,57.805015000000004,10.71895,Under way using engine,0.0,14.0,86.6,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2903187,01/09/2022 06:25:59,Class A,230352000,57.805032999999995,10.719557,Under way using engine,0.0,14.0,86.6,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2903869,01/09/2022 06:26:04,Class A,230352000,57.805053,10.720163000000001,Under way using engine,0.0,14.0,86.7,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2904074,01/09/2022 06:26:06,Class A,230352000,57.805057,10.720283,Under way using engine,0.0,14.0,86.7,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2904829,01/09/2022 06:26:11,Class A,230352000,57.805080000000004,10.721012,Under way using engine,0.0,14.0,86.5,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2905310,01/09/2022 06:26:14,Class A,230352000,57.805092,10.721375,Under way using engine,0.0,14.0,86.5,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2905702,01/09/2022 06:26:17,Class A,230352000,57.805102000000005,10.721738,Under way using engine,0.0,14.0,86.6,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2906554,01/09/2022 06:26:23,Class A,230352000,57.805130000000005,10.722467,Under way using engine,0.0,14.0,86.3,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2907396,01/09/2022 06:26:30,Class A,230352000,57.805152,10.723195,Under way using engine,0.0,14.0,86.3,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2908170,01/09/2022 06:26:35,Class A,230352000,57.805178000000005,10.723923,Under way using engine,0.0,14.0,86.3,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2909096,01/09/2022 06:26:42,Class A,230352000,57.805202,10.724653,Under way using engine,0.0,14.0,86.2,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2909902,01/09/2022 06:26:48,Class A,230352000,57.805228,10.725383,Under way using engine,0.0,14.0,86.1,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2910801,01/09/2022 06:26:54,Class A,230352000,57.805255,10.726113,Under way using engine,0.0,14.0,86.0,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2911505,01/09/2022 06:26:59,Class A,230352000,57.805282,10.726844999999999,Under way using engine,0.0,14.1,86.0,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2912446,01/09/2022 06:27:06,Class A,230352000,57.805308,10.727575,Under way using engine,0.0,14.1,86.2,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2913197,01/09/2022 06:27:11,Class A,230352000,57.80533199999999,10.728308,Under way using engine,0.0,14.1,86.5,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2914058,01/09/2022 06:27:17,Class A,230352000,57.805358,10.72904,Under way using engine,0.0,14.1,86.4,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2914932,01/09/2022 06:27:23,Class A,230352000,57.805381999999994,10.72977,Under way using engine,0.0,14.1,86.6,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2915796,01/09/2022 06:27:30,Class A,230352000,57.805403000000005,10.730503,Under way using engine,0.0,14.1,86.7,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2916580,01/09/2022 06:27:35,Class A,230352000,57.805427,10.731237,Under way using engine,0.0,14.1,86.6,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2917457,01/09/2022 06:27:42,Class A,230352000,57.80545,10.73197,Under way using engine,0.0,14.1,86.5,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2918265,01/09/2022 06:27:48,Class A,230352000,57.805471999999995,10.732702,Under way using engine,0.0,14.1,86.6,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2919122,01/09/2022 06:27:54,Class A,230352000,57.80549499999999,10.733437,Under way using engine,0.0,14.1,86.7,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2919830,01/09/2022 06:27:59,Class A,230352000,57.805518000000006,10.734172000000001,Under way using engine,0.0,14.1,86.4,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2920723,01/09/2022 06:28:06,Class A,230352000,57.805542,10.734905,Under way using engine,0.0,14.1,86.4,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2922301,01/09/2022 06:28:17,Class A,230352000,57.805595,10.736377000000001,Under way using engine,0.0,14.2,86.3,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2923150,01/09/2022 06:28:23,Class A,230352000,57.805617000000005,10.737113,Under way using engine,0.0,14.2,86.2,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2924006,01/09/2022 06:28:30,Class A,230352000,57.805643,10.73785,Under way using engine,0.0,14.2,86.0,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2924762,01/09/2022 06:28:35,Class A,230352000,57.805671999999994,10.738586999999999,Under way using engine,0.0,14.2,86.1,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2925656,01/09/2022 06:28:42,Class A,230352000,57.805698,10.739322999999999,Under way using engine,0.0,14.2,86.4,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2926465,01/09/2022 06:28:48,Class A,230352000,57.805719999999994,10.740062,Under way using engine,0.0,14.2,86.4,91.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2927319,01/09/2022 06:28:54,Class A,230352000,57.80574300000001,10.740798,Under way using engine,0.0,14.2,86.9,91.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2928051,01/09/2022 06:28:59,Class A,230352000,57.805762,10.741537,Under way using engine,0.0,14.2,87.0,91.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2928965,01/09/2022 06:29:06,Class A,230352000,57.805785,10.742275,Under way using engine,0.0,14.2,87.1,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2930576,01/09/2022 06:29:17,Class A,230352000,57.805823,10.743752,Under way using engine,0.0,14.2,86.9,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2931415,01/09/2022 06:29:23,Class A,230352000,57.805847,10.744489999999999,Under way using engine,0.0,14.2,86.7,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2932287,01/09/2022 06:29:30,Class A,230352000,57.80587,10.745230000000001,Under way using engine,0.0,14.2,86.6,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2933055,01/09/2022 06:29:35,Class A,230352000,57.80589200000001,10.745972,Under way using engine,0.0,14.2,86.6,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2933968,01/09/2022 06:29:42,Class A,230352000,57.805915,10.746711999999999,Under way using engine,0.0,14.2,86.6,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2934800,01/09/2022 06:29:48,Class A,230352000,57.805938,10.747453,Under way using engine,0.0,14.3,86.6,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2935676,01/09/2022 06:29:54,Class A,230352000,57.80596,10.748192999999999,Under way using engine,0.0,14.3,86.9,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2936419,01/09/2022 06:29:59,Class A,230352000,57.805983,10.748935000000001,Under way using engine,0.0,14.3,86.9,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2937397,01/09/2022 06:30:06,Class A,230352000,57.806006999999994,10.749802,Under way using engine,0.0,14.3,86.8,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2938932,01/09/2022 06:30:17,Class A,230352000,57.806048,10.751163,Under way using engine,0.0,14.3,86.6,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2939811,01/09/2022 06:30:23,Class A,230352000,57.806072,10.751905,Under way using engine,0.0,14.3,86.3,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2940667,01/09/2022 06:30:30,Class A,230352000,57.806102,10.752647999999999,Under way using engine,0.0,14.3,85.9,89.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2941441,01/09/2022 06:30:35,Class A,230352000,57.806128,10.753392,Under way using engine,0.0,14.3,85.9,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2942333,01/09/2022 06:30:42,Class A,230352000,57.806157999999996,10.754137,Under way using engine,0.0,14.3,85.7,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2943159,01/09/2022 06:30:48,Class A,230352000,57.806187,10.75488,Under way using engine,0.0,14.3,86.1,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2944036,01/09/2022 06:30:54,Class A,230352000,57.806208,10.755623,Under way using engine,0.0,14.3,86.4,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2944740,01/09/2022 06:30:59,Class A,230352000,57.806231999999994,10.75637,Under way using engine,0.0,14.3,86.7,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2945722,01/09/2022 06:31:06,Class A,230352000,57.80625799999999,10.757238000000001,Under way using engine,0.0,14.3,86.8,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2947274,01/09/2022 06:31:17,Class A,230352000,57.8063,10.758607000000001,Under way using engine,0.0,14.3,86.8,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2948158,01/09/2022 06:31:23,Class A,230352000,57.80631999999999,10.759352,Under way using engine,0.0,14.3,86.8,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2949734,01/09/2022 06:31:35,Class A,230352000,57.806368000000006,10.760843,Under way using engine,0.0,14.3,86.6,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2950622,01/09/2022 06:31:42,Class A,230352000,57.806392,10.76159,Under way using engine,0.0,14.3,86.7,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2951445,01/09/2022 06:31:48,Class A,230352000,57.806412,10.762336999999999,Under way using engine,0.0,14.3,87.1,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2952322,01/09/2022 06:31:54,Class A,230352000,57.806430000000006,10.763083,Under way using engine,0.0,14.3,87.0,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2952839,01/09/2022 06:31:58,Class A,230352000,57.806430000000006,10.763083,Under way using engine,0.0,14.3,87.0,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2953075,01/09/2022 06:31:59,Class A,230352000,57.806453000000005,10.76383,Under way using engine,0.0,14.3,86.9,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2953997,01/09/2022 06:32:06,Class A,230352000,57.80648000000001,10.7647,Under way using engine,0.0,14.3,86.7,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2955509,01/09/2022 06:32:17,Class A,230352000,57.806521999999994,10.76607,Under way using engine,0.0,14.4,86.4,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2956378,01/09/2022 06:32:23,Class A,230352000,57.80654499999999,10.766817,Under way using engine,0.0,14.3,86.5,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2958005,01/09/2022 06:32:35,Class A,230352000,57.806598,10.768312,Under way using engine,0.0,14.4,86.3,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2958927,01/09/2022 06:32:42,Class A,230352000,57.806625,10.769183,Under way using engine,0.0,14.4,86.4,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2959670,01/09/2022 06:32:48,Class A,230352000,57.806647,10.769807,Under way using engine,0.0,14.4,86.6,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2960561,01/09/2022 06:32:54,Class A,230352000,57.806667000000004,10.770555,Under way using engine,0.0,14.4,86.8,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2961335,01/09/2022 06:32:59,Class A,230352000,57.80669,10.771303,Under way using engine,0.0,14.4,86.9,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2962249,01/09/2022 06:33:06,Class A,230352000,57.806717000000006,10.772175,Under way using engine,0.0,14.4,86.5,90.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2962973,01/09/2022 06:33:11,Class A,230352000,57.806738,10.772798,Under way using engine,,14.4,86.0,91.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2963268,01/09/2022 06:33:14,Class A,230352000,57.80675,10.773048,Under way using engine,,14.4,85.8,91.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2963564,01/09/2022 06:33:16,Class A,230352000,57.806762,10.773297,Under way using engine,,14.4,85.2,92.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2963761,01/09/2022 06:33:17,Class A,230352000,57.806773,10.773547,Under way using engine,,14.4,84.9,93.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2964112,01/09/2022 06:33:20,Class A,230352000,57.806785,10.773797,Under way using engine,,14.4,84.8,94.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2964434,01/09/2022 06:33:22,Class A,230352000,57.806796999999996,10.774045,Under way using engine,,14.4,84.9,95.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2964673,01/09/2022 06:33:23,Class A,230352000,57.806808,10.774293,Under way using engine,,14.4,85.2,96.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2964957,01/09/2022 06:33:26,Class A,230352000,57.806815,10.774542,Under way using engine,,14.3,85.9,97.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2965242,01/09/2022 06:33:28,Class A,230352000,57.806823,10.77479,Under way using engine,,14.3,86.6,98.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2965755,01/09/2022 06:33:32,Class A,230352000,57.806835,10.775286999999999,Under way using engine,,14.3,88.0,100.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2966038,01/09/2022 06:33:33,Class A,230352000,57.806835,10.775533,Under way using engine,,14.2,88.9,101.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2966297,01/09/2022 06:33:35,Class A,230352000,57.806835,10.775778,Under way using engine,,14.2,90.0,101.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2966613,01/09/2022 06:33:38,Class A,230352000,57.806830000000005,10.776023,Under way using engine,,14.1,91.1,102.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2966878,01/09/2022 06:33:40,Class A,230352000,57.806823,10.776267,Under way using engine,,14.1,92.2,103.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2967216,01/09/2022 06:33:42,Class A,230352000,57.806808,10.776632000000001,Under way using engine,,14.0,93.7,104.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2967414,01/09/2022 06:33:44,Class A,230352000,57.806803,10.776753,Under way using engine,,14.0,94.1,105.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2967692,01/09/2022 06:33:46,Class A,230352000,57.806792,10.776993,Under way using engine,,14.0,95.2,105.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2968006,01/09/2022 06:33:48,Class A,230352000,57.806777000000004,10.777235000000001,Under way using engine,,13.9,96.9,106.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2968262,01/09/2022 06:33:50,Class A,230352000,57.806757999999995,10.777472,Under way using engine,,13.9,97.5,106.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2968859,01/09/2022 06:33:54,Class A,230352000,57.806717000000006,10.777944999999999,Under way using engine,,13.8,99.5,107.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2969125,01/09/2022 06:33:56,Class A,230352000,57.80669,10.77818,Under way using engine,0.0,13.7,100.3,108.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2969377,01/09/2022 06:33:58,Class A,230352000,57.806667000000004,10.778412,Under way using engine,0.0,13.7,101.1,108.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
2969619,01/09/2022 06:33:59,Class A,230352000,57.80664,10.778645,Under way using engine,0.0,13.7,101.7,108.0,9126247,OJHJ,MARJATTA,Cargo,,18.0,120.0,GPS,7.0,FITOR,04/09/2022 05:00:00,AIS,108.0,12.0,10.0,8.0
